naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4,cap_labor_ratio,non_prod_workers,labor_productivity,revenue_per_worker,naics_title,match_level,short_title,short_label,full_label,Industry,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp
325193,2015,11.8,763.9,8.5,18.6,491.4,32187.1,25538.1,6579.0,884.1,1440.9,1967.0,5854.7,4936.2,918.5,0.726999998,0.699000001,1.019999981,0.949999988,-0.064999998,1.003999949,-0.068000004,1.001999974,496.1610169491525,3.3000000000000007,557.5423728813558,2727.7203389830506,Ethyl Alcohol Manufacturing,exact,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325193,2016,11.6,785.2,8.6,18.5,511.9,31445.1,24084.8,7400.0,976.0,1507.8,1844.4,6342.5,5294.0,1048.6,0.726999998,0.615999997,1.019000053,0.907000005,-0.090000004,0.917999983,-0.090999998,0.915000021,546.7672413793103,3.0,637.9310344827586,2710.7844827586205,Ethyl Alcohol Manufacturing,exact,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325193,2017,11.3,772.8,8.5,18.5,516.4,31754.7,25368.2,6415.8,2050.0,1476.7,2137.4,,,,0.73299998,0.689999998,,0.987999976,,,,,,2.8000000000000007,567.7699115044247,2810.150442477876,Ethyl Alcohol Manufacturing,exact,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325193,2018,11.0,796.8,8.6,18.8,540.2,30852.7,25680.7,5226.5,,1614.7,2086.6,,,,0.754999995,0.771000028,,0.995000005,,,,,,2.4000000000000004,475.1363636363636,2804.7909090909093,Ethyl Alcohol Manufacturing,exact,Ethyl Alcohol Mfg,325193 | Ethyl Alcohol Mfg,325193 - Ethyl Alcohol Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325194,2015,5.6,511.4,3.7,7.9,286.6,7797.1,3881.3,3893.0,332.6,771.7,220.6,4945.1,3512.1,1433.1,0.862999976,0.699000001,1.006000042,0.994000018,0.079999998,1.021000028,0.081,1.021999955,883.0535714285716,1.8999999999999995,695.1785714285714,1392.3392857142858,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,"Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325194,2016,5.9,540.4,3.7,8.2,292.8,6994.8,3543.5,3237.4,314.0,517.2,199.2,4913.0,3515.2,1397.8,0.855000019,0.615999997,1.004999995,0.922999978,-0.118000001,0.907999992,-0.118000001,0.907000005,832.7118644067796,2.2,548.7118644067797,1185.5593220338983,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,"Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325194,2017,5.3,506.4,3.5,7.5,280.5,7079.7,3569.0,3426.4,134.3,488.7,168.8,,,,0.893000007,0.689999998,,1.019999981,,,,,,1.7999999999999998,646.4905660377359,1335.7924528301887,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,"Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325194,2018,5.1,489.2,3.2,7.1,259.2,6173.9,3318.8,2767.3,,416.0,176.6,,,,0.962000012,0.771000028,,1.032999992,,,,,,1.8999999999999995,542.607843137255,1210.5686274509803,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",exact,"Cyclic Crude, Intermediate, & Gum & W...","325194 | Cyclic Crude, Intermediate, & Gum & W...","325194 - Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325199,2015,67.3,5933.5,36.7,79.4,3021.3,78529.9,42939.9,34736.2,4979.7,7669.0,2502.3,43624.1,32440.3,11183.8,0.957000017,0.699000001,1.01699996,0.671000004,-0.112999998,0.873000026,-0.112999998,0.873000026,648.2035661218425,30.599999999999994,516.1396731054978,1166.8632986627042,All Other Basic Organic Chemical Manufacturing,exact,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325199,2016,64.5,5951.6,35.5,77.2,3071.6,75192.3,40271.9,34759.8,4312.5,7543.2,2424.6,44722.1,33026.5,11695.5,0.930999994,0.615999997,1.018000007,0.662,-0.056000002,0.824999988,-0.056000002,0.825999975,693.3658914728682,29.0,538.9116279069768,1165.7720930232558,All Other Basic Organic Chemical Manufacturing,exact,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325199,2017,62.9,5896.6,36.7,78.5,3245.7,77194.1,44262.2,33352.5,3075.3,7921.9,2639.4,,,,0.992999971,0.689999998,,0.785000026,,,,,,26.199999999999996,530.2464228934817,1227.2511923688396,All Other Basic Organic Chemical Manufacturing,exact,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325199,2018,62.3,5870.8,36.4,77.0,3214.6,81458.6,45374.3,36952.6,,8865.2,2578.4,,,,1.049999952,0.771000028,,0.851000011,,,,,,25.9,593.139646869984,1307.5216693418943,All Other Basic Organic Chemical Manufacturing,exact,All Other Basic Organic Chem Mfg,325199 | All Other Basic Organic Chem Mfg,325199 - All Other Basic Organic Chemical Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325211,2015,71.1,5703.4,46.2,97.9,3064.7,85387.8,55130.4,28871.7,4458.4,7351.6,3023.7,33520.5,27144.9,6375.6,0.958999991,0.765999973,1.003999949,0.774999976,-0.071999997,0.879000008,-0.071999997,0.879999995,471.45569620253167,24.89999999999999,406.0717299578059,1200.9535864978905,Plastics Material and Resin Manufacturing,exact,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325211,2016,69.7,5826.6,45.2,96.4,3205.5,80689.6,50555.6,30378.5,5385.2,7721.2,3070.7,35428.1,29080.7,6347.4,0.912,0.68599999,1.001000047,0.731000006,-0.035999998,0.84799999,-0.035999998,0.84799999,508.2941176470588,24.5,435.84648493543756,1157.6700143472024,Plastics Material and Resin Manufacturing,exact,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325211,2017,73.3,6161.5,49.6,101.7,3509.2,88438.2,57563.8,31405.7,6057.0,8708.7,3314.3,,,,0.957000017,0.771000028,,0.874000013,,,,,,23.699999999999996,428.4542974079127,1206.5238744884039,Plastics Material and Resin Manufacturing,exact,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325211,2018,71.7,6373.4,47.6,99.1,3624.0,97636.5,60901.2,37330.1,,9418.8,3322.2,,,,1.001000047,0.855000019,,0.953000009,,,,,,24.1,520.6429567642956,1361.73640167364,Plastics Material and Resin Manufacturing,exact,Plast Material & Resin Mfg,325211 | Plast Material & Resin Mfg,325211 - Plastics Material and Resin Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325212,2015,7.9,611.1,5.0,10.1,347.1,7040.5,4335.9,2658.5,233.1,1084.1,217.9,3601.5,2647.2,954.3,0.745999992,0.791999996,1.006999969,0.996999979,0.052000001,1.179999948,0.052000001,1.180999994,455.88607594936707,2.9000000000000004,336.5189873417721,891.2025316455696,Synthetic Rubber Manufacturing,exact,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325212,2016,7.8,616.2,5.0,10.0,349.6,6794.8,3948.5,2771.8,309.3,976.4,201.8,3568.1,2622.4,945.7,0.723999977,0.717999995,1.003999949,0.930999994,-0.006,1.172999978,-0.006,1.174000025,457.44871794871796,2.8,355.35897435897436,871.1282051282052,Synthetic Rubber Manufacturing,exact,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325212,2017,9.5,765.0,6.2,12.7,419.4,8316.4,4958.5,3390.2,187.9,1147.3,218.9,,,,0.776000023,0.800999999,,1.023000002,,,,,,3.3,356.86315789473684,875.4105263157894,Synthetic Rubber Manufacturing,exact,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325212,2018,9.8,787.3,6.5,13.2,449.9,8456.4,5151.4,3386.8,,1277.4,207.7,,,,0.800000012,0.888000011,,1.031999946,,,,,,3.3000000000000007,345.59183673469386,862.8979591836734,Synthetic Rubber Manufacturing,exact,Synthetic Rubber Mfg,325212 | Synthetic Rubber Mfg,325212 - Synthetic Rubber Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325220,2015,13.4,678.0,11.0,22.7,497.8,7293.1,4346.2,2852.1,371.4,857.5,261.4,7809.6,4214.7,3594.9,0.958999991,0.791999996,1.003000021,0.978999972,-0.105999999,0.884000003,-0.107000001,0.884000003,582.8059701492538,2.4000000000000004,212.84328358208953,544.2611940298508,Artificial and Synthetic Fibers and Filaments Manufacturing,exact,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325220,2016,13.4,681.3,10.9,22.6,492.4,6659.5,4014.8,2667.6,409.2,861.7,244.5,7643.0,4158.8,3484.2,0.92900002,0.717999995,1.001000047,0.966000021,-0.064000003,0.829999983,-0.064000003,0.828999996,570.3731343283582,2.5,199.07462686567163,496.9776119402985,Artificial and Synthetic Fibers and Filaments Manufacturing,exact,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325220,2017,13.6,685.6,11.2,22.7,505.4,6785.0,4049.0,2743.8,383.4,875.6,244.3,,,,0.941999972,0.800999999,,1.06400001,,,,,,2.4000000000000004,201.75000000000003,498.89705882352945,Artificial and Synthetic Fibers and Filaments Manufacturing,exact,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325220,2018,12.3,659.0,10.1,20.9,475.1,6416.1,3839.5,2643.6,,963.8,235.6,,,,0.981999993,0.888000011,,1.083999991,,,,,,2.200000000000001,214.92682926829266,521.6341463414634,Artificial and Synthetic Fibers and Filaments Manufacturing,exact,Artificial & Synthetic Fibers & Filam...,325220 | Artificial & Synthetic Fibers & Filam...,325220 - Artificial and Synthetic Fibers and Filaments Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325311,2015,5.4,484.9,3.4,7.9,285.0,8238.3,2260.9,5934.3,4318.7,456.7,422.5,7034.4,6011.6,1022.8,0.829999983,0.890999973,1.003000021,0.989000022,-0.101999998,0.839999974,-0.100000001,0.842000008,1302.6666666666665,2.0000000000000004,1098.9444444444443,1525.6111111111109,Nitrogenous Fertilizer Manufacturing,exact,Nitrogenous Fertilizer Mfg,325311 | Nitrogenous Fertilizer Mfg,325311 - Nitrogenous Fertilizer Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325311,2016,5.7,500.7,3.7,8.0,294.6,6434.4,2096.4,4408.5,3288.1,544.0,456.8,10368.1,9332.4,1035.7,0.635999978,0.79400003,1.001000047,0.912999988,-0.239999995,0.661000013,-0.238999993,0.662999988,1818.9649122807018,2.0,773.421052631579,1128.8421052631577,Nitrogenous Fertilizer Manufacturing,exact,Nitrogenous Fertilizer Mfg,325311 | Nitrogenous Fertilizer Mfg,325311 - Nitrogenous Fertilizer Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325311,2017,5.8,496.2,3.9,8.6,310.5,6057.3,2194.3,3900.7,1351.6,568.5,493.7,,,,0.606999993,0.799000025,,1.003999949,,,,,,1.9,672.5344827586207,1044.3620689655172,Nitrogenous Fertilizer Manufacturing,exact,Nitrogenous Fertilizer Mfg,325311 | Nitrogenous Fertilizer Mfg,325311 - Nitrogenous Fertilizer Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325311,2018,6.2,530.5,3.8,7.9,315.3,7000.0,2302.3,4795.2,,687.4,520.6,,,,0.651000023,0.865999997,,1.00999999,,,,,,2.4000000000000004,773.4193548387096,1129.032258064516,Nitrogenous Fertilizer Manufacturing,exact,Nitrogenous Fertilizer Mfg,325311 | Nitrogenous Fertilizer Mfg,325311 - Nitrogenous Fertilizer Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325312,2015,5.6,482.6,3.9,9.7,310.5,6523.2,3833.1,2826.7,741.5,893.2,157.9,5528.1,3675.3,1852.8,0.843999982,0.890999973,1.021000028,1.024000049,-0.268000007,0.819000006,-0.266000003,0.819999993,987.1607142857144,1.6999999999999997,504.76785714285717,1164.857142857143,Phosphatic Fertilizer Manufacturing,exact,Phosphatic Fertilizer Mfg,325312 | Phosphatic Fertilizer Mfg,325312 - Phosphatic Fertilizer Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325312,2016,5.4,467.2,3.9,10.0,306.3,5926.8,3196.5,2773.8,578.2,915.4,130.4,5856.7,3888.6,1968.1,0.652999997,0.79400003,1.021999955,0.926999986,0.179000005,0.978999972,0.179000005,0.981000006,1084.574074074074,1.5000000000000004,513.6666666666666,1097.5555555555554,Phosphatic Fertilizer Manufacturing,exact,Phosphatic Fertilizer Mfg,325312 | Phosphatic Fertilizer Mfg,325312 - Phosphatic Fertilizer Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325312,2017,5.8,512.2,4.4,9.8,369.1,5893.3,3194.7,2813.4,299.1,1104.1,132.8,,,,0.609000027,0.799000025,,1.031999946,,,,,,1.3999999999999995,485.0689655172414,1016.0862068965517,Phosphatic Fertilizer Manufacturing,exact,Phosphatic Fertilizer Mfg,325312 | Phosphatic Fertilizer Mfg,325312 - Phosphatic Fertilizer Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325312,2018,5.7,537.2,4.3,10.2,372.2,6028.0,3296.4,2724.5,,1022.9,144.6,,,,0.688000023,0.865999997,,1.057000041,,,,,,1.4000000000000004,477.98245614035085,1057.5438596491229,Phosphatic Fertilizer Manufacturing,exact,Phosphatic Fertilizer Mfg,325312 | Phosphatic Fertilizer Mfg,325312 - Phosphatic Fertilizer Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325314,2015,7.0,365.4,4.7,10.2,206.1,5110.1,3024.3,2093.4,162.2,762.6,39.5,1821.5,1182.8,638.7,0.95599997,0.890999973,1.019000053,0.760999978,-0.054000001,0.999000013,-0.054000001,0.999000013,260.2142857142857,2.3,299.0571428571429,730.0142857142857,Fertilizer (Mixing Only) Manufacturing,exact,Fertilizer (Mixing Only) Mfg,325314 | Fertilizer (Mixing Only) Mfg,325314 - Fertilizer (Mixing Only) Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325314,2016,7.2,393.0,4.9,10.6,218.6,4862.8,2771.5,2104.3,137.4,774.3,34.7,1862.7,1219.1,643.7,0.927999973,0.79400003,1.019000053,0.736000001,-0.046999998,0.953000009,-0.046,0.953000009,258.7083333333333,2.3,292.2638888888889,675.3888888888889,Fertilizer (Mixing Only) Manufacturing,exact,Fertilizer (Mixing Only) Mfg,325314 | Fertilizer (Mixing Only) Mfg,325314 - Fertilizer (Mixing Only) Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325314,2017,8.8,462.4,5.8,11.6,234.0,4835.0,2695.0,2180.2,142.6,844.1,47.8,,,,0.925000012,0.799000025,,0.856000006,,,,,,3.000000000000001,247.74999999999997,549.4318181818181,Fertilizer (Mixing Only) Manufacturing,exact,Fertilizer (Mixing Only) Mfg,325314 | Fertilizer (Mixing Only) Mfg,325314 - Fertilizer (Mixing Only) Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325314,2018,9.1,488.9,6.1,11.7,241.4,5005.7,2708.0,2317.1,,873.0,52.5,,,,0.936999977,0.865999997,,0.912999988,,,,,,3.0,254.62637362637363,550.0769230769231,Fertilizer (Mixing Only) Manufacturing,exact,Fertilizer (Mixing Only) Mfg,325314 | Fertilizer (Mixing Only) Mfg,325314 - Fertilizer (Mixing Only) Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325320,2015,11.0,742.6,7.0,13.5,393.3,14921.9,8153.4,6821.8,491.2,2926.4,124.7,4367.7,3140.0,1227.7,1.014000058,0.908999979,1.00999999,0.952000022,-0.101999998,0.925999999,-0.101000004,0.925999999,397.06363636363636,4.0,620.1636363636363,1356.5363636363636,Pesticide and Other Agricultural Chemical Manufacturing,exact,Pesticide & Other Agricultural Chem Mfg,325320 | Pesticide & Other Agricultural Chem Mfg,325320 - Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
325320,2016,11.9,763.1,7.9,14.4,425.8,15588.1,8406.6,7046.6,338.1,2616.2,126.1,4537.6,3301.6,1236.0,1.011000037,0.874000013,1.008999944,0.916000009,-0.009,0.917999983,-0.009,0.917999983,381.3109243697479,4.0,592.1512605042017,1309.9243697478992,Pesticide and Other Agricultural Chemical Manufacturing,exact,Pesticide & Other Agricultural Chem Mfg,325320 | Pesticide & Other Agricultural Chem Mfg,325320 - Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68
325320,2017,11.9,840.7,8.1,15.6,432.9,14624.8,7193.1,7524.9,586.6,2674.3,126.9,,,,1.01699996,0.907999992,,1.062000036,,,,,,3.8000000000000007,632.344537815126,1228.9747899159663,Pesticide and Other Agricultural Chemical Manufacturing,exact,Pesticide & Other Agricultural Chem Mfg,325320 | Pesticide & Other Agricultural Chem Mfg,325320 - Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,343,8.69,170.9,812,159,61.3709365092424,60292.98,2.178,19612.1
325320,2018,12.0,850.0,8.2,15.5,419.9,15031.9,7896.2,7379.7,,2998.3,136.4,,,,1.067999959,0.941999972,,1.125,,,,,,3.8000000000000007,614.975,1252.6583333333333,Pesticide and Other Agricultural Chemical Manufacturing,exact,Pesticide & Other Agricultural Chem Mfg,325320 | Pesticide & Other Agricultural Chem Mfg,325320 - Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,286,15.71,121.3,935,342,58.9112087207058,63165.28,1.921,20193.93
325411,2015,26.1,1926.5,15.1,28.9,809.0,11981.8,4847.1,6983.2,431.3,2553.8,203.3,8248.8,5080.6,3168.1,0.989000022,1.019999981,1.013000011,1.085999966,0.034000002,0.986999989,0.034000002,0.986999989,316.0459770114942,11.000000000000002,267.55555555555554,459.07279693486583,Medicinal and Botanical Manufacturing,exact,Medicinal & Botanical Mfg,325411 | Medicinal & Botanical Mfg,325411 - Medicinal and Botanical Manufacturing,Manufacturing,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6
