naics,naics_title,short_title,short_label,full_label,match_level,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost,robots_adopted,robotics_productivity_gain,robotics_cost_savings,jobs_displaced,training_hours,manuf_export_share,gdp_per_capita,inflation,real_gdp,labor_productivity,revenue_per_worker
311911,Roasted Nuts and Peanut Butter Manufacturing,Roasted Nuts & Peanut Butter Mfg,311911 | Roasted Nuts & Peanut Butter Mfg,311911 - Roasted Nuts and Peanut Butter Manufacturing,exact,2016,3366.5,647.9,2718.6,300.5,170.0252525252525,19.8,15.9,3.9000000000000004,915.1,33.1,653.3,10612.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,183.69191919191917,723.7272727272726
311919,Other Snack Food Manufacturing,Other Snack Food Mfg,311919 | Other Snack Food Mfg,311919 - Other Snack Food Manufacturing,exact,2015,6265.9,1844.8,4421.0,554.1,181.62028985507246,34.5,26.1,8.399999999999999,1663.2,50.2,1118.5,7118.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,453.9014492753623,661.9623188405798
311919,Other Snack Food Manufacturing,Other Snack Food Mfg,311919 | Other Snack Food Mfg,311919 - Other Snack Food Manufacturing,exact,2016,6444.1,1870.2,4574.0,494.3,177.52341597796146,36.3,27.7,8.599999999999998,1830.9,54.3,1309.7,6935.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,454.43801652892563,645.1707988980717
311920,Coffee and Tea Manufacturing,Coffee & Tea Mfg,311920 | Coffee & Tea Mfg,311920 - Coffee and Tea Manufacturing,exact,2015,4560.8,1492.4,3068.4,240.6,300.0526315789474,15.2,10.1,5.1,879.4,21.7,506.0,8895.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,351.0263157894737,933.453947368421
311920,Coffee and Tea Manufacturing,Coffee & Tea Mfg,311920 | Coffee & Tea Mfg,311920 - Coffee and Tea Manufacturing,exact,2016,4535.1,1467.8,3067.3,187.2,285.22641509433964,15.9,10.6,5.300000000000001,960.0,23.6,556.2,8957.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,332.57232704402514,895.3710691823899
311930,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup & Concentrate Mfg,311930 | Flavoring Syrup & Concentrate Mfg,311930 - Flavoring Syrup and Concentrate Manufacturing,exact,2015,2284.7,724.6,1560.1,246.6,317.3194444444444,7.2,4.4,2.8,459.9,9.3,222.6,2692.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,1012.875,1388.3194444444443
311930,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup & Concentrate Mfg,311930 | Flavoring Syrup & Concentrate Mfg,311930 - Flavoring Syrup and Concentrate Manufacturing,exact,2016,2424.3,738.7,1685.6,305.3,351.3478260869565,6.9,4.2,2.7,471.4,8.8,227.6,2804.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,1118.0579710144928,1521.4782608695652
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","Mayonnaise, Dressing, & Other Prepare...","311941 | Mayonnaise, Dressing, & Other Prepare...","311941 - Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",exact,2015,3174.1,980.3,2193.8,208.7,218.90344827586208,14.5,10.2,4.300000000000001,785.1,22.5,473.5,4554.6,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,289.71724137931034,603.7862068965517
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","Mayonnaise, Dressing, & Other Prepare...","311941 | Mayonnaise, Dressing, & Other Prepare...","311941 - Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",exact,2016,3198.9,986.5,2212.4,497.6,209.078431372549,15.3,11.0,4.300000000000001,820.9,22.6,514.6,4588.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,296.90196078431376,596.6339869281045
311942,Spice and Extract Manufacturing,Spice & Extract Mfg,311942 | Spice & Extract Mfg,311942 - Spice and Extract Manufacturing,exact,2015,2476.6,743.1,1733.5,291.6,139.13483146067415,17.8,11.4,6.4,1133.1,24.1,521.9,5635.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,269.6067415730337,581.9325842696629
311942,Spice and Extract Manufacturing,Spice & Extract Mfg,311942 | Spice & Extract Mfg,311942 - Spice and Extract Manufacturing,exact,2016,2596.9,788.4,1808.5,321.1,144.27222222222224,18.0,11.7,6.300000000000001,1202.3,23.6,555.8,5903.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,275.4611111111111,600.911111111111
311991,Perishable Prepared Food Manufacturing,Perishable Prepared Food Mfg,311991 | Perishable Prepared Food Mfg,311991 - Perishable Prepared Food Manufacturing,exact,2015,3481.4,903.7,2577.7,287.8,77.0221238938053,45.2,34.6,10.600000000000001,1704.1,74.3,1044.4,7946.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,128.6592920353982,304.38274336283183
311991,Perishable Prepared Food Manufacturing,Perishable Prepared Food Mfg,311991 | Perishable Prepared Food Mfg,311991 - Perishable Prepared Food Manufacturing,exact,2016,3555.9,937.4,2618.6,395.1,74.70378151260505,47.6,36.2,11.399999999999999,1784.3,77.1,1127.7,7890.8,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,130.6596638655462,296.26680672268907
311999,All Other Miscellaneous Food Manufacturing,All Other Misc Food Mfg,311999 | All Other Misc Food Mfg,311999 - All Other Miscellaneous Food Manufacturing,exact,2015,5073.2,1466.5,3606.7,293.3,206.22764227642276,24.6,17.9,6.700000000000003,1225.5,37.5,735.3,7721.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,210.66260162601625,522.2235772357724
311999,All Other Miscellaneous Food Manufacturing,All Other Misc Food Mfg,311999 | All Other Misc Food Mfg,311999 - All Other Miscellaneous Food Manufacturing,exact,2016,5078.8,1470.2,3608.6,390.1,195.33846153846156,26.0,18.9,7.100000000000001,1291.1,39.5,766.2,7692.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,211.44230769230768,507.1730769230769
312111,Soft Drink Manufacturing,Soft Drink Mfg,312111 | Soft Drink Mfg,312111 - Soft Drink Manufacturing,exact,2015,15785.6,4549.3,11236.3,838.8,330.9350104821803,47.7,28.7,19.000000000000004,2664.6,60.4,1586.1,28596.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,323.83228511530393,922.8574423480084
312111,Soft Drink Manufacturing,Soft Drink Mfg,312111 | Soft Drink Mfg,312111 - Soft Drink Manufacturing,exact,2016,15438.5,4524.5,10914.0,876.6,322.9811715481172,47.8,28.7,19.099999999999998,2818.0,60.4,1670.4,26107.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,299.2866108786611,842.9100418410042
312112,Bottled Water Manufacturing,Bottled Water Mfg,312112 | Bottled Water Mfg,312112 - Bottled Water Manufacturing,exact,2015,2092.2,378.8,1713.4,394.1,240.48275862068965,8.7,5.2,3.499999999999999,511.2,10.6,302.2,2329.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,365.49425287356325,633.4597701149427
312112,Bottled Water Manufacturing,Bottled Water Mfg,312112 | Bottled Water Mfg,312112 - Bottled Water Manufacturing,exact,2016,2342.6,406.0,1936.6,434.3,249.21276595744678,9.4,5.5,3.9000000000000004,534.4,10.7,323.4,2228.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,362.06382978723406,599.0531914893617
312113,Ice Manufacturing,Ice Mfg,312113 | Ice Mfg,312113 - Ice Manufacturing,exact,2015,365.3,106.0,259.3,44.7,84.95348837209303,4.3,1.6,2.6999999999999997,184.1,2.5,52.5,143.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,134.2093023255814,167.46511627906978
312113,Ice Manufacturing,Ice Mfg,312113 | Ice Mfg,312113 - Ice Manufacturing,exact,2016,377.7,103.4,274.3,51.1,82.10869565217392,4.6,2.2,2.3999999999999995,201.4,2.8,61.5,149.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,151.19565217391306,183.50000000000003
312120,Breweries,Breweries,312120 | Breweries,312120 - Breweries,exact,2015,14914.7,5028.8,9885.9,1303.0,426.13428571428574,35.0,20.9,14.100000000000001,2221.7,38.4,1281.1,11415.5,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,567.8057142857143,891.3285714285714
312120,Breweries,Breweries,312120 | Breweries,312120 - Breweries,exact,2016,15211.5,5036.9,10174.7,1568.8,378.39552238805965,40.2,24.1,16.1,2488.2,43.7,1481.2,10409.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,520.1567164179104,776.7611940298507
312130,Wineries,Wineries,312130 | Wineries,312130 - Wineries,exact,2015,8625.4,2463.6,6161.8,887.9,214.56218905472633,40.2,16.9,23.300000000000004,2242.5,33.9,830.4,7941.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,313.9676616915423,496.6442786069651
312130,Wineries,Wineries,312130 | Wineries,312130 - Wineries,exact,2016,8998.0,2563.7,6434.3,1000.3,212.2169811320755,42.4,18.4,24.0,2406.4,36.0,910.8,8420.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,322.9929245283019,512.4528301886793
312140,Distilleries,Distilleries,312140 | Distilleries,312140 - Distilleries,exact,2015,2039.5,660.6,1378.9,324.5,237.1511627906977,8.6,5.8,2.8,564.8,11.4,338.3,3746.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,951.5813953488373,1374.6162790697676
312140,Distilleries,Distilleries,312140 | Distilleries,312140 - Distilleries,exact,2016,2163.9,705.3,1458.6,372.8,237.79120879120882,9.1,5.8,3.3,618.3,12.6,337.2,3823.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,945.4285714285714,1376.3846153846155
312230,Tobacco Manufacturing,Tobacco Mfg,312230 | Tobacco Mfg,312230 - Tobacco Manufacturing,exact,2015,6554.6,3036.6,3518.0,347.5,504.20000000000005,13.0,9.8,3.1999999999999993,813.1,17.7,489.0,7967.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,2579.876923076923,3188.707692307692
312230,Tobacco Manufacturing,Tobacco Mfg,312230 | Tobacco Mfg,312230 - Tobacco Manufacturing,exact,2016,6466.5,3001.5,3465.0,344.7,497.4230769230769,13.0,9.8,3.1999999999999993,854.9,18.5,515.8,8242.2,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,2643.584615384615,3278.361538461538
313110,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, & Thread Mills","313110 | Fiber, Yarn, & Thread Mills","313110 - Fiber, Yarn, and Thread Mills",exact,2015,4549.9,2144.8,2405.1,222.8,189.57916666666665,24.0,21.5,2.5,830.8,43.9,653.8,5260.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,104.84166666666665,324.34583333333336
313110,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, & Thread Mills","313110 | Fiber, Yarn, & Thread Mills","313110 - Fiber, Yarn, and Thread Mills",exact,2016,4380.9,2119.0,2261.9,133.6,182.5375,24.0,21.5,2.5,827.9,43.3,650.1,4812.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,97.44583333333333,299.09583333333336
313210,Broadwoven Fabric Mills,Broadwoven Fabric Mills,313210 | Broadwoven Fabric Mills,313210 - Broadwoven Fabric Mills,exact,2015,6531.8,3641.8,2890.0,125.9,371.125,17.6,15.0,2.6000000000000014,691.5,31.7,504.3,2645.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,89.21590909090908,240.59090909090904
313210,Broadwoven Fabric Mills,Broadwoven Fabric Mills,313210 | Broadwoven Fabric Mills,313210 - Broadwoven Fabric Mills,exact,2016,6097.6,3523.6,2574.1,85.9,342.561797752809,17.8,15.3,2.5,685.8,31.4,498.6,2434.0,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,81.53370786516854,218.62921348314606
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills & Schiffli Machin...,313220 | Narrow Fabric Mills & Schiffli Machin...,313220 - Narrow Fabric Mills and Schiffli Machine Embroidery,exact,2015,707.7,350.5,357.3,28.2,119.94915254237289,5.9,4.8,1.1000000000000005,227.8,9.6,151.0,439.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,98.61016949152541,172.32203389830508
313220,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills & Schiffli Machin...,313220 | Narrow Fabric Mills & Schiffli Machin...,313220 - Narrow Fabric Mills and Schiffli Machine Embroidery,exact,2016,682.8,344.7,338.1,26.6,121.92857142857143,5.6,4.6,1.0,214.5,8.9,144.6,403.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,96.01785714285715,168.64285714285714
313230,Nonwoven Fabric Mills,Nonwoven Fabric Mills,313230 | Nonwoven Fabric Mills,313230 - Nonwoven Fabric Mills,exact,2015,3858.0,910.7,2947.3,313.4,248.90322580645162,15.5,11.4,4.1,808.9,22.0,483.3,3430.7,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,217.36774193548385,439.1290322580645
313230,Nonwoven Fabric Mills,Nonwoven Fabric Mills,313230 | Nonwoven Fabric Mills,313230 - Nonwoven Fabric Mills,exact,2016,3872.3,910.1,2962.2,317.3,254.75657894736844,15.2,11.2,4.0,827.0,21.3,489.3,3457.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,222.17105263157896,450.8421052631579
313240,Knit Fabric Mills,Knit Fabric Mills,313240 | Knit Fabric Mills,313240 - Knit Fabric Mills,exact,2015,1386.8,701.1,685.7,27.9,200.98550724637678,6.9,5.4,1.5,275.3,11.3,168.9,926.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,91.55072463768116,223.33333333333331
313240,Knit Fabric Mills,Knit Fabric Mills,313240 | Knit Fabric Mills,313240 - Knit Fabric Mills,exact,2016,1300.8,678.8,622.0,30.4,185.82857142857142,7.0,5.4,1.5999999999999996,275.6,11.2,168.8,934.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,82.7,215.3857142857143
313310,Textile and Fabric Finishing Mills,Text & Fabric Finishing Mills,313310 | Text & Fabric Finishing Mills,313310 - Textile and Fabric Finishing Mills,exact,2015,3950.4,2034.2,1916.2,86.7,186.33962264150944,21.2,16.6,4.599999999999998,849.9,35.9,553.4,3398.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,103.44811320754717,263.5660377358491
313310,Textile and Fabric Finishing Mills,Text & Fabric Finishing Mills,313310 | Text & Fabric Finishing Mills,313310 - Textile and Fabric Finishing Mills,exact,2016,3722.2,1974.7,1747.4,127.1,176.4075829383886,21.1,16.4,4.700000000000003,860.9,35.0,561.9,3249.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,102.58293838862559,255.45023696682463
313320,Fabric Coating Mills,Fabric Coating Mills,313320 | Fabric Coating Mills,313320 - Fabric Coating Mills,exact,2015,1144.6,501.5,643.1,77.1,181.68253968253967,6.3,4.5,1.7999999999999998,362.4,9.4,177.2,1514.2,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,142.6031746031746,383.2063492063492
313320,Fabric Coating Mills,Fabric Coating Mills,313320 | Fabric Coating Mills,313320 - Fabric Coating Mills,exact,2016,1139.6,498.5,641.1,61.7,178.06249999999997,6.4,4.5,1.9000000000000004,376.6,9.6,180.7,1443.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,143.984375,369.359375
314110,Carpet and Rug Mills,Carpet & Rug Mills,314110 | Carpet & Rug Mills,314110 - Carpet and Rug Mills,exact,2015,2871.5,1080.6,1790.9,200.1,98.33904109589041,29.2,24.0,5.199999999999999,1208.0,46.0,803.4,6438.3,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,114.03767123287672,335.01712328767127
314110,Carpet and Rug Mills,Carpet & Rug Mills,314110 | Carpet & Rug Mills,314110 - Carpet and Rug Mills,exact,2016,2847.4,1062.9,1784.5,184.1,100.6148409893993,28.3,23.2,5.100000000000001,1193.6,45.4,789.9,6068.9,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,119.56537102473497,332.80918727915196
314120,Curtain and Linen Mills,Curtain & Linen Mills,314120 | Curtain & Linen Mills,314120 - Curtain and Linen Mills,exact,2015,1358.8,592.9,766.0,49.2,60.39111111111111,22.5,17.5,5.0,721.1,34.5,460.6,2372.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,100.3288888888889,205.97333333333333
314120,Curtain and Linen Mills,Curtain & Linen Mills,314120 | Curtain & Linen Mills,314120 - Curtain and Linen Mills,exact,2016,1303.1,581.0,722.1,51.0,56.16810344827586,23.2,18.1,5.099999999999998,765.3,35.8,492.2,2364.6,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,105.12931034482759,207.40086206896552
314910,Textile Bag and Canvas Mills,Text Bag & Canvas Mills,314910 | Text Bag & Canvas Mills,314910 - Textile Bag and Canvas Mills,exact,2015,705.7,195.0,510.7,41.3,34.59313725490197,20.4,14.6,5.799999999999999,780.3,28.2,433.8,1719.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,91.19607843137256,176.30882352941177
314910,Textile Bag and Canvas Mills,Text Bag & Canvas Mills,314910 | Text Bag & Canvas Mills,314910 - Textile Bag and Canvas Mills,exact,2016,683.0,193.1,490.0,49.8,33.15533980582524,20.6,14.8,5.800000000000001,816.7,28.2,467.0,1728.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,95.98058252427184,180.01941747572815
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills","Rope, Cordage, Twine, Tire Cord, & Ti...","314994 | Rope, Cordage, Twine, Tire Cord, & Ti...","314994 - Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",exact,2015,764.1,310.7,453.4,92.2,146.94230769230768,5.2,3.8,1.4000000000000004,241.6,7.9,155.0,904.9,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,133.4230769230769,307.0576923076923
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills","Rope, Cordage, Twine, Tire Cord, & Ti...","314994 | Rope, Cordage, Twine, Tire Cord, & Ti...","314994 - Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",exact,2016,785.8,309.9,475.9,67.6,151.1153846153846,5.2,3.8,1.4000000000000004,252.4,7.9,159.1,883.4,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,129.23076923076923,300.13461538461536
314999,All Other Miscellaneous Textile Product Mills,All Other Misc Text Prod Mills,314999 | All Other Misc Text Prod Mills,314999 - All Other Miscellaneous Textile Product Mills,exact,2015,1756.9,571.5,1185.4,89.9,53.40121580547113,32.9,25.1,7.799999999999997,1115.6,47.0,681.2,2527.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,82.89057750759879,159.43161094224925
314999,All Other Miscellaneous Textile Product Mills,All Other Misc Text Prod Mills,314999 | All Other Misc Text Prod Mills,314999 - All Other Miscellaneous Textile Product Mills,exact,2016,1704.9,561.1,1143.8,96.8,51.820668693009125,32.9,25.0,7.899999999999999,1144.1,47.3,712.4,2530.1,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,82.07902735562311,159.17325227963528
315110,Apparel Knitting MillsT,App Knitting MillsT,315110 | App Knitting MillsT,315110 - Apparel Knitting MillsT,prefix_4_digit,2015,1210.0,709.8,500.3,52.1,131.52173913043478,9.2,8.0,1.1999999999999993,261.9,15.7,199.5,466.4,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,62.869565217391305,108.44565217391306
315110,Apparel Knitting MillsT,App Knitting MillsT,315110 | App Knitting MillsT,315110 - Apparel Knitting MillsT,prefix_4_digit,2016,1160.8,698.0,462.9,20.2,139.85542168674698,8.3,7.2,1.1000000000000005,241.0,14.2,181.3,414.7,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,51.783132530120476,108.09638554216868
315190,Apparel Knitting MillsT,App Knitting MillsT,315190 | App Knitting MillsT,315190 - Apparel Knitting MillsT,prefix_4_digit,2015,981.1,717.7,263.3,9.8,467.1904761904762,2.1,1.8,0.30000000000000004,59.5,3.0,43.2,138.1,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,55.333333333333336,122.71428571428571
315190,Apparel Knitting MillsT,App Knitting MillsT,315190 | App Knitting MillsT,315190 - Apparel Knitting MillsT,prefix_4_digit,2016,926.3,695.4,230.9,8.8,421.0454545454545,2.2,1.8,0.40000000000000013,62.7,3.1,44.9,130.5,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,52.04545454545454,114.86363636363635
315210,Cut and Sew Apparel Contractors,Cut & Sew App Contractors,315210 | Cut & Sew App Contractors,315210 - Cut and Sew Apparel Contractors,exact,2015,889.9,413.2,476.7,30.5,30.686206896551724,29.0,24.6,4.399999999999999,736.5,48.0,559.6,681.0,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,47.300000000000004,70.55172413793103
315210,Cut and Sew Apparel Contractors,Cut & Sew App Contractors,315210 | Cut & Sew App Contractors,315210 - Cut and Sew Apparel Contractors,exact,2016,850.6,402.1,448.5,36.3,30.163120567375888,28.2,24.0,4.199999999999999,733.0,45.9,577.0,698.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,48.31914893617021,73.36170212765958
315220,Cut and Sew Apparel ManufacturingT,Cut & Sew App MfgT,315220 | Cut & Sew App MfgT,315220 - Cut and Sew Apparel ManufacturingT,prefix_4_digit,2015,2219.7,1642.9,576.9,26.2,184.975,12.0,9.6,2.4000000000000004,344.7,18.7,225.9,710.8,107,7.86,170.67,293,161,63.7146529670619,57006.93,0.695,18799.6,59.025,115.91666666666667
315220,Cut and Sew Apparel ManufacturingT,Cut & Sew App MfgT,315220 | Cut & Sew App MfgT,315220 - Cut and Sew Apparel ManufacturingT,prefix_4_digit,2016,2112.6,1596.0,516.6,28.8,179.03389830508473,11.8,9.3,2.5,351.7,18.2,234.4,695.3,253,16.99,195.43,366,472,63.2604946594473,58179.7,2.197,19141.68,63.466101694915245,121.6864406779661
